UUID,event_type,datetime,subcategory_name
00656834-4281-4c0a-82f7-5abfb42368b8,contact_init_snb,2019-01-23 12:50:49.055 UTC,Houses - Apartments for Sale
0066cfa9-6edf-4ee1-9a8c-6d5e096cbb62,contact_on_im_interested_in_project_initiate,2019-01-23 10:59:02.192 UTC,Residential Apartment For Sale
00674eed-ac8a-47de-8135-1e3d07759fac,homepage,2019-01-23 05:01:29.178 UTC,
00675e21-1163-4d7c-8cff-2c1020c81cd8,VAP,2019-01-24 18:51:30.365 UTC,Villas/Bungalows for Sale
00675e21-1163-4d7c-8cff-2c1020c81cd8,VAP,2019-01-24 18:52:02.903 UTC,Villas/Bungalows for Sale
00675e21-1163-4d7c-8cff-2c1020c81cd8,quick_view_snb,2019-01-24 18:52:22.312 UTC,Villas/Bungalows for Sale
00677224-aeb5-44f4-87e1-c5168c0e44a6,VAP,2019-01-23 12:27:46.934 UTC,Villas/Bungalows for Rent
0067cd11-564a-465b-8289-1c2d13d25f56,VAP,2019-01-24 19:05:54.735 UTC,Villas/Bungalows for Sale
0067cd11-564a-465b-8289-1c2d13d25f56,VAP,2019-01-24 19:06:18.174 UTC,Villas/Bungalows for Sale
00682f32-b95c-4157-8e61-1db0ebfc0cd9,Filter_select,2019-01-25 12:40:10.264 UTC,
00682f32-b95c-4157-8e61-1db0ebfc0cd9,Filter_select,2019-01-25 12:47:46.135 UTC,
00687363-d733-4a6a-8ed8-d613b744ea16,VAP,2019-01-23 22:56:40.659 UTC,Houses - Apartments for Sale
00687363-d733-4a6a-8ed8-d613b744ea16,VAP,2019-01-23 22:58:02.470 UTC,Houses - Apartments for Sale
00687363-d733-4a6a-8ed8-d613b744ea16,VAP,2019-01-23 22:58:27.123 UTC,Houses - Apartments for Sale
00696ab7-fbb0-4bd0-a548-df6a45cdaa3b,quick_view_snb,2019-01-23 10:44:35.148 UTC,Houses - Apartments for Sale
00696ab7-fbb0-4bd0-a548-df6a45cdaa3b,quick_view_snb,2019-01-23 10:44:42.505 UTC,Villas/Bungalows for Sale
00698c27-464f-48fc-9f6e-081d9bb5c93a,listingsearchpage,2019-01-24 17:15:47.266 UTC,
00698c27-464f-48fc-9f6e-081d9bb5c93a,VAP,2019-01-24 17:17:12.425 UTC,Villas/Bungalows for Rent
00698c27-464f-48fc-9f6e-081d9bb5c93a,VAP,2019-01-24 17:20:40.315 UTC,Villas/Bungalows for Rent
00698c27-464f-48fc-9f6e-081d9bb5c93a,listingsearchpage,2019-01-25 04:51:06.179 UTC,
00698c27-464f-48fc-9f6e-081d9bb5c93a,VAP,2019-01-25 04:59:48.300 UTC,Houses - Apartments for Rent
00698c27-464f-48fc-9f6e-081d9bb5c93a,VAP,2019-01-25 05:01:44.538 UTC,Houses - Apartments for Rent
00698c27-464f-48fc-9f6e-081d9bb5c93a,quick_view_snb,2019-01-25 05:04:33.351 UTC,Houses - Apartments for Rent
00698fbe-a538-44d5-85ef-73ebc9a2e856,homepage,2019-01-24 18:05:20.558 UTC,
00698fbe-a538-44d5-85ef-73ebc9a2e856,homepage,2019-01-24 18:05:41.108 UTC,
006a5c8f-af13-45e0-81ce-9db990c92b7d,contact_on_im_interested_in_project_initiate,2019-01-23 08:13:07.877 UTC,Residential StudioApartment For Sale
006a5c8f-af13-45e0-81ce-9db990c92b7d,contact_on_snb_page_initiate,2019-01-23 08:17:09.132 UTC,Houses - Apartments for Sale
006aa422-f024-4513-87bd-d48ea32ea234,homepage,2019-01-24 04:38:16.506 UTC,
006aa422-f024-4513-87bd-d48ea32ea234,homepage,2019-01-24 04:38:28.359 UTC,
006ba7d2-3a72-4551-bb27-ccfc2e7e2321,VAP,2019-01-25 06:33:15.601 UTC,Land - Plot For Sale
006ba7d2-3a72-4551-bb27-ccfc2e7e2321,listingLocation,2019-01-25 06:33:18.297 UTC,Land - Plot For Sale
006ba7d2-3a72-4551-bb27-ccfc2e7e2321,vap_location,2019-01-25 06:33:19.304 UTC,
006bce30-f647-4966-8bda-e5930a64b0ed,VAP,2019-01-23 10:36:38.654 UTC,Villas/Bungalows for Sale
006bce30-f647-4966-8bda-e5930a64b0ed,quick_view_snb,2019-01-23 10:38:31.384 UTC,Villas/Bungalows for Sale
006bce30-f647-4966-8bda-e5930a64b0ed,VAP,2019-01-25 08:44:24.858 UTC,Land - Plot For Sale
006c03e7-20e9-4416-8b41-da486ac00ddf,Browse,2019-01-24 10:39:43.204 UTC,
006cba69-0295-490f-80a9-25a93a4317cd,VAP,2019-01-24 04:54:27.314 UTC,Houses - Apartments for Sale
006d4481-e6b6-4386-802f-5a9f44d1ac41,VAP,2019-01-25 07:42:00.687 UTC,Houses - Apartments for Rent
006e2255-6342-4074-82e3-58831b137344,Browse,2019-01-24 15:04:56.520 UTC,
006e2255-6342-4074-82e3-58831b137344,PostAd_initiate,2019-01-24 15:05:08.883 UTC,Residential
006e2255-6342-4074-82e3-58831b137344,PostAd_initiate,2019-01-24 15:10:25.714 UTC,Residential
006e2255-6342-4074-82e3-58831b137344,PostAd_initiate,2019-01-24 16:03:27.982 UTC,Residential
006e2255-6342-4074-82e3-58831b137344,PostAd_initiate,2019-01-24 16:48:49.584 UTC,Residential
006e2255-6342-4074-82e3-58831b137344,PostAd_initiate,2019-01-24 17:08:53.337 UTC,Residential
006e2255-6342-4074-82e3-58831b137344,PostAd_initiate,2019-01-24 17:33:14.490 UTC,Residential
006e2255-6342-4074-82e3-58831b137344,PostAd_initiate,2019-01-24 17:44:26.232 UTC,Residential
006e2255-6342-4074-82e3-58831b137344,PostAd_initiate,2019-01-24 17:44:36.967 UTC,Residential
006e2255-6342-4074-82e3-58831b137344,PostAd_initiate,2019-01-24 17:46:30.493 UTC,Residential
006e2255-6342-4074-82e3-58831b137344,PostAd_initiate,2019-01-24 17:49:38.349 UTC,Residential
006e2255-6342-4074-82e3-58831b137344,PostAd_initiate,2019-01-24 17:57:02.917 UTC,Residential
006e43d4-0639-43e7-8ac1-40bd9250d6b2,Browse,2019-01-24 10:40:30.657 UTC,
006e43d4-0639-43e7-8ac1-40bd9250d6b2,VAP,2019-01-24 10:40:51.814 UTC,Houses - Apartments for Rent
006e8dec-312f-4741-89db-0cbcd2963d7f,contact_on_snb_page_initiate,2019-01-25 05:54:51.468 UTC,Houses - Apartments for Rent
006e8dec-312f-4741-89db-0cbcd2963d7f,contact_on_snb_page_success,2019-01-25 05:55:31.130 UTC,Houses - Apartments for Rent
006e8dec-312f-4741-89db-0cbcd2963d7f,contact_on_snb_page_initiate,2019-01-25 05:56:01.390 UTC,Houses - Apartments for Rent
006e8dec-312f-4741-89db-0cbcd2963d7f,contact_on_snb_page_success,2019-01-25 05:56:04.194 UTC,Houses - Apartments for Rent
006e8dec-312f-4741-89db-0cbcd2963d7f,contact_on_snb_page_initiate,2019-01-25 05:56:14.152 UTC,Houses - Apartments for Rent
006e8dec-312f-4741-89db-0cbcd2963d7f,contact_on_snb_page_initiate,2019-01-25 05:56:20.102 UTC,Houses - Apartments for Rent
006e8dec-312f-4741-89db-0cbcd2963d7f,contact_on_snb_page_initiate,2019-01-25 05:56:49.525 UTC,Houses - Apartments for Rent
006e8dec-312f-4741-89db-0cbcd2963d7f,contact_on_snb_page_success,2019-01-25 05:57:04.565 UTC,Houses - Apartments for Rent
006efffb-f259-4fb0-886b-9b6fa47fbbd5,VAP,2019-01-22 19:04:09.399 UTC,Houses - Apartments for Sale
006f36cb-5695-480f-8d2e-0ea1abf95a4e,quick_view_snb,2019-01-24 08:48:46.056 UTC,Villas/Bungalows for Sale
006f36cb-5695-480f-8d2e-0ea1abf95a4e,quick_view_snb,2019-01-24 08:48:50.451 UTC,Villas/Bungalows for Sale
006f36cb-5695-480f-8d2e-0ea1abf95a4e,VAP,2019-01-24 08:49:14.240 UTC,Villas/Bungalows for Sale
006f46c2-1c2c-4bc9-84c9-1f5c3a043b57,homepage,2019-01-23 17:27:41.850 UTC,
006f46c2-1c2c-4bc9-84c9-1f5c3a043b57,homepage,2019-01-23 17:27:46.813 UTC,
006f46c2-1c2c-4bc9-84c9-1f5c3a043b57,listingsearchpage,2019-01-23 17:29:46.549 UTC,
006f46c2-1c2c-4bc9-84c9-1f5c3a043b57,listingsearchpage,2019-01-23 17:29:54.105 UTC,
006f46c2-1c2c-4bc9-84c9-1f5c3a043b57,quick_view_snb,2019-01-23 17:30:59.929 UTC,Houses - Apartments for Rent
006f46c2-1c2c-4bc9-84c9-1f5c3a043b57,VAP,2019-01-23 17:31:27.334 UTC,Houses - Apartments for Rent
006f46c2-1c2c-4bc9-84c9-1f5c3a043b57,VAP,2019-01-23 17:32:15.840 UTC,Houses - Apartments for Rent
006f46c2-1c2c-4bc9-84c9-1f5c3a043b57,VAP,2019-01-23 17:33:24.554 UTC,Houses - Apartments for Rent
006f46c2-1c2c-4bc9-84c9-1f5c3a043b57,quick_view_snb,2019-01-23 17:33:53.363 UTC,Houses - Apartments for Rent
006f46c2-1c2c-4bc9-84c9-1f5c3a043b57,quick_view_snb,2019-01-23 17:34:05.966 UTC,Houses - Apartments for Rent
006f46c2-1c2c-4bc9-84c9-1f5c3a043b57,quick_view_snb,2019-01-23 17:34:33.476 UTC,Houses - Apartments for Rent
006f46c2-1c2c-4bc9-84c9-1f5c3a043b57,quick_view_snb,2019-01-23 17:35:10.070 UTC,Villas/Bungalows for Rent
006f46c2-1c2c-4bc9-84c9-1f5c3a043b57,quick_view_snb,2019-01-23 17:35:23.754 UTC,Houses - Apartments for Rent
006f46c2-1c2c-4bc9-84c9-1f5c3a043b57,quick_view_snb,2019-01-23 17:35:43.548 UTC,Villas/Bungalows for Rent
006f46c2-1c2c-4bc9-84c9-1f5c3a043b57,VAP,2019-01-23 17:36:05.228 UTC,Villas/Bungalows for Rent
006f46c2-1c2c-4bc9-84c9-1f5c3a043b57,quick_view_snb,2019-01-23 17:36:40.874 UTC,Houses - Apartments for Rent
006f46c2-1c2c-4bc9-84c9-1f5c3a043b57,VAP,2019-01-23 17:36:54.924 UTC,Villas/Bungalows for Rent
006f46c2-1c2c-4bc9-84c9-1f5c3a043b57,listingLocation,2019-01-23 17:37:02.763 UTC,Villas/Bungalows for Rent
006f46c2-1c2c-4bc9-84c9-1f5c3a043b57,vap_location,2019-01-23 17:37:05.048 UTC,
006f46c2-1c2c-4bc9-84c9-1f5c3a043b57,homepage,2019-01-24 15:39:45.117 UTC,
006f46c2-1c2c-4bc9-84c9-1f5c3a043b57,homepage,2019-01-24 15:39:58.462 UTC,
006f46c2-1c2c-4bc9-84c9-1f5c3a043b57,quick_view_snb,2019-01-24 15:42:47.735 UTC,Houses - Apartments for Rent
006f46c2-1c2c-4bc9-84c9-1f5c3a043b57,VAP,2019-01-24 15:43:43.774 UTC,Houses - Apartments for Rent
006f46c2-1c2c-4bc9-84c9-1f5c3a043b57,VAP,2019-01-24 15:44:19.502 UTC,Houses - Apartments for Rent
006f46c2-1c2c-4bc9-84c9-1f5c3a043b57,VAP,2019-01-24 15:44:48.522 UTC,Houses - Apartments for Rent
006f46c2-1c2c-4bc9-84c9-1f5c3a043b57,homepage,2019-01-24 17:51:44.284 UTC,
006f46c2-1c2c-4bc9-84c9-1f5c3a043b57,homepage,2019-01-24 17:52:04.671 UTC,
00708763-a1e9-4d53-85dd-d3e5e9cdb31c,homepage,2019-01-24 06:42:21.785 UTC,
00708763-a1e9-4d53-85dd-d3e5e9cdb31c,homepage,2019-01-24 06:48:59.839 UTC,
0070f07b-6f77-4698-89df-1c93c38312a7,Browse,2019-01-24 01:54:33.518 UTC,
0070f07b-6f77-4698-89df-1c93c38312a7,Filter_select,2019-01-24 01:54:47.180 UTC,
0070f07b-6f77-4698-89df-1c93c38312a7,Filter_select,2019-01-24 01:55:14.885 UTC,
0070f07b-6f77-4698-89df-1c93c38312a7,Filter_select,2019-01-24 01:55:43.494 UTC,
0070f07b-6f77-4698-89df-1c93c38312a7,Filter_select,2019-01-24 01:56:00.558 UTC,
0070f07b-6f77-4698-89df-1c93c38312a7,Filter_select,2019-01-24 01:56:09.498 UTC,
0070f07b-6f77-4698-89df-1c93c38312a7,Browse,2019-01-24 01:56:22.557 UTC,
0070f07b-6f77-4698-89df-1c93c38312a7,VAP,2019-01-24 01:58:36.445 UTC,Land - Plot For Sale
0070f07b-6f77-4698-89df-1c93c38312a7,VAP,2019-01-24 02:00:33.142 UTC,Villas/Bungalows for Sale
0070f07b-6f77-4698-89df-1c93c38312a7,contact_on_vap_initiate,2019-01-24 02:02:19.884 UTC,Villas/Bungalows for Sale
0070f07b-6f77-4698-89df-1c93c38312a7,VAP,2019-01-24 02:06:41.147 UTC,Houses - Apartments for Sale
0070f07b-6f77-4698-89df-1c93c38312a7,VAP,2019-01-24 02:10:51.694 UTC,Land - Plot For Sale
0070f07b-6f77-4698-89df-1c93c38312a7,VAP,2019-01-24 02:15:07.899 UTC,Land - Plot For Sale
0070f07b-6f77-4698-89df-1c93c38312a7,pop_ups_vap,2019-01-24 02:17:47.583 UTC,Land - Plot For Sale
0070f07b-6f77-4698-89df-1c93c38312a7,view_number_on_vap_initiate,2019-01-24 02:25:36.028 UTC,Land - Plot For Sale
0070f07b-6f77-4698-89df-1c93c38312a7,view_number_on_vap_success,2019-01-24 02:26:06.883 UTC,Land - Plot For Sale
0070f07b-6f77-4698-89df-1c93c38312a7,VAP,2019-01-24 02:42:05.564 UTC,Villas/Bungalows for Sale
0070f07b-6f77-4698-89df-1c93c38312a7,VAP,2019-01-24 02:44:17.012 UTC,Land - Plot For Sale
0070f07b-6f77-4698-89df-1c93c38312a7,VAP,2019-01-24 02:48:36.603 UTC,Land - Plot For Sale
0070f07b-6f77-4698-89df-1c93c38312a7,VAP,2019-01-24 02:50:12.461 UTC,Land - Plot For Sale
007151cb-f884-4d3b-8ea7-1d8e293988a6,VAP,2019-01-23 17:27:14.952 UTC,Villas/Bungalows for Sale
007151cb-f884-4d3b-8ea7-1d8e293988a6,VAP,2019-01-23 17:28:24.049 UTC,Houses - Apartments for Sale
007151cb-f884-4d3b-8ea7-1d8e293988a6,Browse,2019-01-23 17:28:36.211 UTC,
007151cb-f884-4d3b-8ea7-1d8e293988a6,VAP,2019-01-23 17:28:48.863 UTC,Villas/Bungalows for Sale
0072bf02-674f-4a30-9698-ef15b6bda772,VAP,2019-01-25 11:14:06.821 UTC,Houses - Apartments for Rent
0072bf02-674f-4a30-9698-ef15b6bda772,listingLocation,2019-01-25 11:15:15.631 UTC,Houses - Apartments for Rent
0072bf02-674f-4a30-9698-ef15b6bda772,vap_location,2019-01-25 11:15:16.732 UTC,
0072bf02-674f-4a30-9698-ef15b6bda772,VAP,2019-01-25 11:15:41.187 UTC,Houses - Apartments for Rent
0073a94a-949f-4db5-8ca9-e9742451a296,VAP,2019-01-24 00:44:28.832 UTC,Land - Plot For Sale
007427b0-0607-4570-9b00-2359988c54c3,Filter_select,2019-01-24 05:34:20.394 UTC,
0074b6e2-c8ec-4396-978e-f6789094a116,quick_view_snb,2019-01-24 13:11:29.382 UTC,Houses - Apartments for Sale
0074f547-f9ed-4e6b-8724-d3d31063b50f,VAP,2019-01-23 05:59:57.911 UTC,Houses - Apartments for Rent
0074f547-f9ed-4e6b-8724-d3d31063b50f,view_number_on_vap_initiate,2019-01-23 06:00:23.619 UTC,Houses - Apartments for Rent
0074f547-f9ed-4e6b-8724-d3d31063b50f,VAP,2019-01-23 06:02:39.763 UTC,Houses - Apartments for Rent
00751983-eaa1-4713-8c3a-eb84260dc9b6,quick_view_snb,2019-01-23 06:27:38.110 UTC,Villas/Bungalows for Sale
00756d0b-e516-4bb0-85a0-8a4dca89a1ee,Browse,2019-01-23 00:47:41.195 UTC,
00756d0b-e516-4bb0-85a0-8a4dca89a1ee,VAP,2019-01-23 00:47:54.514 UTC,Houses - Apartments for Sale
00756d0b-e516-4bb0-85a0-8a4dca89a1ee,RE_PROJECT_HOME,2019-01-23 00:48:21.182 UTC,
00756d0b-e516-4bb0-85a0-8a4dca89a1ee,Browse,2019-01-23 00:49:03.605 UTC,
00756d0b-e516-4bb0-85a0-8a4dca89a1ee,VAP,2019-01-23 00:49:10.895 UTC,Houses - Apartments for Sale
00756d0b-e516-4bb0-85a0-8a4dca89a1ee,Browse,2019-01-25 00:35:31.093 UTC,
00756d0b-e516-4bb0-85a0-8a4dca89a1ee,Browse,2019-01-25 00:35:56.263 UTC,
00757288-55d7-4025-8985-a37e3cb0b8a2,homepage,2019-01-24 13:38:31.998 UTC,
00764c58-f980-4a5b-b2f8-828a7976318b,Filter_select,2019-01-25 11:22:04.069 UTC,
00764c58-f980-4a5b-b2f8-828a7976318b,Filter_select,2019-01-25 11:22:43.325 UTC,
0076a7b8-e6b1-46fa-b4cf-c7b52fce5dc6,RE_BUILDER_HOME,2019-01-23 13:17:50.628 UTC,
0076c6d5-006f-4ec9-b686-16f5ed81efe9,homepage,2019-01-25 10:12:34.373 UTC,
0077082e-2a20-4ff0-9a34-c231f95b4ab3,listingsearchpage,2019-01-24 16:32:31.703 UTC,
0077082e-2a20-4ff0-9a34-c231f95b4ab3,VAP,2019-01-24 16:33:57.485 UTC,Houses - Apartments for Sale
007710f1-6f2f-46ac-81aa-6edab6ef0f23,builderpage,2019-01-23 06:23:09.052 UTC,
00773650-fad1-4ed7-899d-f889dbdbe687,postadpage,2019-01-25 04:47:31.214 UTC,
00779e2b-066f-4f80-8a91-8a8a156e7b3b,VAP,2019-01-24 17:09:13.521 UTC,Villas/Bungalows for Sale
00779e2b-066f-4f80-8a91-8a8a156e7b3b,VAP,2019-01-24 17:10:30.513 UTC,Land - Plot For Sale
00779e2b-066f-4f80-8a91-8a8a156e7b3b,VAP,2019-01-24 17:13:36.317 UTC,Land - Plot For Sale
00779e2b-066f-4f80-8a91-8a8a156e7b3b,VAP,2019-01-24 17:14:36.310 UTC,Land - Plot For Sale
0077e2d1-de36-4bbe-8460-6670dc22847e,VAP,2019-01-23 08:12:09.138 UTC,Houses - Apartments for Rent
0077e2d1-de36-4bbe-8460-6670dc22847e,VAP,2019-01-23 08:12:59.239 UTC,Houses - Apartments for Rent
0078ad17-1d24-48e7-8156-4fa86d9cc311,Filter_select,2019-01-23 08:39:45.278 UTC,
0078ad17-1d24-48e7-8156-4fa86d9cc311,Filter_select,2019-01-25 07:43:32.040 UTC,
0078d192-f116-4c3f-86c0-7c2fdc5925b4,Browse,2019-01-22 19:04:17.248 UTC,
0078d192-f116-4c3f-86c0-7c2fdc5925b4,VAP,2019-01-22 19:07:35.098 UTC,Houses - Apartments for Rent
0078d446-0ada-4d69-8865-32c9b982f43b,VAP,2019-01-23 11:23:04.410 UTC,Houses - Apartments for Sale
0078d446-0ada-4d69-8865-32c9b982f43b,VAP,2019-01-24 08:20:06.325 UTC,Houses - Apartments for Sale
0079358c-a862-4b1e-8c62-973622dc06b2,Browse,2019-01-23 06:55:07.901 UTC,
007943e8-c5ed-4bc6-96eb-d915ee35cd38,Browse,2019-01-23 04:23:00.889 UTC,
007943e8-c5ed-4bc6-96eb-d915ee35cd38,VAP,2019-01-23 04:24:15.160 UTC,Villas/Bungalows for Sale
007943e8-c5ed-4bc6-96eb-d915ee35cd38,VAP,2019-01-23 04:25:10.269 UTC,Villas/Bungalows for Sale
007943e8-c5ed-4bc6-96eb-d915ee35cd38,VAP,2019-01-23 04:26:01.205 UTC,Villas/Bungalows for Sale
007943e8-c5ed-4bc6-96eb-d915ee35cd38,VAP,2019-01-23 04:26:59.436 UTC,Villas/Bungalows for Sale
007943e8-c5ed-4bc6-96eb-d915ee35cd38,pop_ups_vap,2019-01-23 04:30:15.556 UTC,Villas/Bungalows for Sale
007946fd-f02d-40a0-8181-5429666e7310,VAP,2019-01-25 09:59:30.830 UTC,Houses - Apartments for Rent
007946fd-f02d-40a0-8181-5429666e7310,listingLocation,2019-01-25 09:59:37.426 UTC,Houses - Apartments for Rent
007946fd-f02d-40a0-8181-5429666e7310,vap_location,2019-01-25 09:59:37.926 UTC,
007946fd-f02d-40a0-8181-5429666e7310,VAP,2019-01-25 09:59:41.397 UTC,Houses - Apartments for Rent
007946fd-f02d-40a0-8181-5429666e7310,listingLocation,2019-01-25 10:00:14.316 UTC,Houses - Apartments for Rent
007946fd-f02d-40a0-8181-5429666e7310,vap_location,2019-01-25 10:00:14.833 UTC,
007946fd-f02d-40a0-8181-5429666e7310,VAP,2019-01-25 10:00:27.037 UTC,Houses - Apartments for Rent
0079894b-4e40-4da8-9e85-2bdaadaac380,Browse,2019-01-24 05:56:37.195 UTC,
0079894b-4e40-4da8-9e85-2bdaadaac380,VAP,2019-01-24 05:57:05.298 UTC,Villas/Bungalows for Sale
0079894b-4e40-4da8-9e85-2bdaadaac380,VAP,2019-01-24 05:58:48.311 UTC,Villas/Bungalows for Sale
0079894b-4e40-4da8-9e85-2bdaadaac380,VAP,2019-01-24 05:59:44.013 UTC,Villas/Bungalows for Sale
0079894b-4e40-4da8-9e85-2bdaadaac380,VAP,2019-01-24 06:00:50.456 UTC,Villas/Bungalows for Sale
0079894b-4e40-4da8-9e85-2bdaadaac380,VAP,2019-01-24 06:01:50.239 UTC,Villas/Bungalows for Sale
0079894b-4e40-4da8-9e85-2bdaadaac380,Browse,2019-01-24 07:20:59.474 UTC,
0079894b-4e40-4da8-9e85-2bdaadaac380,Browse,2019-01-25 03:06:26.728 UTC,
0079894b-4e40-4da8-9e85-2bdaadaac380,VAP,2019-01-25 03:09:24.029 UTC,Villas/Bungalows for Sale
0079894b-4e40-4da8-9e85-2bdaadaac380,VAP,2019-01-25 03:16:16.087 UTC,Villas/Bungalows for Sale
0079894b-4e40-4da8-9e85-2bdaadaac380,VAP,2019-01-25 03:18:22.510 UTC,Villas/Bungalows for Sale
0079894b-4e40-4da8-9e85-2bdaadaac380,VAP,2019-01-25 03:19:02.646 UTC,Villas/Bungalows for Sale
0079894b-4e40-4da8-9e85-2bdaadaac380,VAP,2019-01-25 03:22:19.803 UTC,Villas/Bungalows for Sale
0079894b-4e40-4da8-9e85-2bdaadaac380,VAP,2019-01-25 03:22:30.942 UTC,Villas/Bungalows for Sale
0079894b-4e40-4da8-9e85-2bdaadaac380,VAP,2019-01-25 03:23:16.997 UTC,Villas/Bungalows for Sale
0079894b-4e40-4da8-9e85-2bdaadaac380,VAP,2019-01-25 03:25:23.765 UTC,Villas/Bungalows for Sale
0079894b-4e40-4da8-9e85-2bdaadaac380,VAP,2019-01-25 03:38:52.027 UTC,Villas/Bungalows for Sale
0079894b-4e40-4da8-9e85-2bdaadaac380,Browse,2019-01-25 07:41:37.884 UTC,
0079b3be-ceb6-4b84-9ea1-dec4d189bcbe,Browse,2019-01-25 05:15:14.457 UTC,
0079c02e-be2a-4730-87a3-fc376dd700ac,Filter_select,2019-01-23 06:04:25.789 UTC,
0079c02e-be2a-4730-87a3-fc376dd700ac,Filter_select,2019-01-23 06:07:55.236 UTC,
0079c02e-be2a-4730-87a3-fc376dd700ac,Filter_select,2019-01-23 06:08:05.280 UTC,
0079e712-2d48-4051-a5cb-cdfecf8111f6,VAP,2019-01-24 10:00:36.267 UTC,Houses - Apartments for Rent
0079e712-2d48-4051-a5cb-cdfecf8111f6,VAP,2019-01-24 10:01:32.405 UTC,Houses - Apartments for Rent
0079e712-2d48-4051-a5cb-cdfecf8111f6,VAP,2019-01-24 10:02:55.418 UTC,Houses - Apartments for Rent
0079e712-2d48-4051-a5cb-cdfecf8111f6,VAP,2019-01-24 10:03:16.683 UTC,Villas/Bungalows for Rent
0079e712-2d48-4051-a5cb-cdfecf8111f6,VAP,2019-01-24 10:03:34.368 UTC,Houses - Apartments for Rent
0079e712-2d48-4051-a5cb-cdfecf8111f6,Browse,2019-01-24 10:03:49.406 UTC,
007aa1a2-bd18-4644-92d8-aa42657096e4,Browse,2019-01-23 13:00:01.163 UTC,
007aa1a2-bd18-4644-92d8-aa42657096e4,Browse,2019-01-23 16:44:50.388 UTC,
007aa1a2-bd18-4644-92d8-aa42657096e4,Browse,2019-01-25 08:26:55.656 UTC,
007aa1a2-bd18-4644-92d8-aa42657096e4,Browse,2019-01-25 08:27:42.255 UTC,
007aa1a2-bd18-4644-92d8-aa42657096e4,Browse,2019-01-25 09:11:42.067 UTC,
007b2fff-7bcd-4051-a660-591540830e8f,VAP,2019-01-23 07:43:27.259 UTC,Land - Plot For Sale
007b2fff-7bcd-4051-a660-591540830e8f,VAP,2019-01-23 09:01:01.278 UTC,Land - Plot For Sale
007b2fff-7bcd-4051-a660-591540830e8f,VAP,2019-01-23 09:01:31.367 UTC,Land - Plot For Sale
007b2fff-7bcd-4051-a660-591540830e8f,VAP,2019-01-23 09:02:10.541 UTC,Villas/Bungalows for Sale
007b2fff-7bcd-4051-a660-591540830e8f,Browse,2019-01-23 09:03:04.465 UTC,
007c6922-dbf1-41b3-9c72-214a964ec8d0,Browse,2019-01-24 19:40:24.607 UTC,
007cdff3-046f-4142-96ad-992f3df6f4bc,homepage,2019-01-24 03:49:23.027 UTC,
007cdff3-046f-4142-96ad-992f3df6f4bc,homepage,2019-01-24 03:49:27.140 UTC,
007cdff3-046f-4142-96ad-992f3df6f4bc,listingsearchpage,2019-01-24 03:49:36.971 UTC,
007cdff3-046f-4142-96ad-992f3df6f4bc,VAP,2019-01-24 03:59:58.160 UTC,Villas/Bungalows for Sale
007cdff3-046f-4142-96ad-992f3df6f4bc,postadpage,2019-01-24 04:00:37.922 UTC,
007cdff3-046f-4142-96ad-992f3df6f4bc,listingsearchpage,2019-01-24 04:00:41.566 UTC,
007cdff3-046f-4142-96ad-992f3df6f4bc,VAP,2019-01-24 04:00:59.271 UTC,Land - Plot For Sale
007cdff3-046f-4142-96ad-992f3df6f4bc,homepage,2019-01-24 05:02:10.169 UTC,
007cdff3-046f-4142-96ad-992f3df6f4bc,listingsearchpage,2019-01-24 05:02:20.403 UTC,
007cdff3-046f-4142-96ad-992f3df6f4bc,VAP,2019-01-24 05:17:16.306 UTC,Houses - Apartments for Sale
007cdff3-046f-4142-96ad-992f3df6f4bc,homepage,2019-01-24 05:19:51.712 UTC,
007f0cea-6511-4c3a-8162-cfe2d2d61dab,citypage,2019-01-23 14:43:23.216 UTC,
00800f42-69c8-4226-8ac2-0ab008eccfe3,VAP,2019-01-24 17:09:54.313 UTC,Land - Plot For Sale
00802294-eed8-45c7-8fbd-739f5f2453cf,Search,2019-01-25 11:06:05.983 UTC,Houses - Apartments for Rent
00803939-dd91-40cf-8a91-29183a433f02,Filter_select,2019-01-25 06:56:08.923 UTC,
00803939-dd91-40cf-8a91-29183a433f02,Filter_select,2019-01-25 06:56:12.083 UTC,
00803939-dd91-40cf-8a91-29183a433f02,Filter_select,2019-01-25 06:56:14.138 UTC,
00803939-dd91-40cf-8a91-29183a433f02,Filter_select,2019-01-25 06:56:17.835 UTC,
0080b67d-b678-4b69-825f-69acf340df42,VAP,2019-01-23 13:12:59.920 UTC,Houses - Apartments for Sale
0080b67d-b678-4b69-825f-69acf340df42,VAP,2019-01-23 13:13:18.516 UTC,Land - Plot For Sale
0080b67d-b678-4b69-825f-69acf340df42,VAP,2019-01-23 13:14:04.612 UTC,Land - Plot For Sale
0080b67d-b678-4b69-825f-69acf340df42,VAP,2019-01-23 13:14:43.537 UTC,Land - Plot For Sale
0080b67d-b678-4b69-825f-69acf340df42,VAP,2019-01-23 13:15:40.755 UTC,Land - Plot For Sale
0080b67d-b678-4b69-825f-69acf340df42,Browse,2019-01-23 13:15:56.439 UTC,
0080b67d-b678-4b69-825f-69acf340df42,Browse,2019-01-23 13:18:38.803 UTC,
0080b67d-b678-4b69-825f-69acf340df42,Search,2019-01-23 13:19:02.244 UTC,
0080b67d-b678-4b69-825f-69acf340df42,Browse,2019-01-23 13:19:23.813 UTC,
