"broker_id";"account_credits"
"5b4835eaeec3a";"0.00"
"5073f674ace4e";"-0.73"
"5b486fbbb2547";"542.72"
"5b48887c95513";"5.09"
"504da93694101";"-0.48"
"53b3ad0a384ee";"-0.24"
"5b498704b591b";"9.39"
"5b49882f744d2";"43.56"
"5b4af4a135d2e";"0.00"
"502f2c384374c";"0.00"
"56d87df8819ef";"-1.62"
"5b4c7662ec3d2";"-1.43"
"5b4c7d3c97eac";"-0.48"
"5379182d3b19d";"33.00"
"5118db3a7b1fa";"-0.12"
"5b4c974fa98a6";"-0.79"
"5b4d7301001b7";"0.00"
"5b4d914882e9e";"28.52"
"5b4d99faece19";"0.00"
"5b4ec69e5acb4";"-1.94"
"5b4f0c17c6468";"322.15"
"567019525c593";"131.86"
"5b501c2fe62c9";"1.00"
"5b501fd721364";"0.00"
"547ecb4d228ec";"0.00"
"5b502ab9b077c";"73.87"
"5b50738dc40f6";"0.00"
"5b507a523b014";"-0.13"
"59577ad82aabe";"25.00"
"56436abc02655";"31.58"
"5b5194da9dbb3";"44.78"
"5b51a68e97293";"0.00"
"5b51b0e6897a1";"31.63"
"5b51b850c45b2";"-0.66"
"5b51b8e8be1ff";"448.29"
"571b8c50ddec6";"104.96"
"5b51c13a4c2ff";"1158.62"
"512efa6af3fff";"0.00"
"5211de083ca64";"-0.06"
"5b4e885cd3e0d";"25.00"
"5b55531c3b280";"0.00"
"5b5559d4a510c";"0.00"
"5b55799a35326";"57.60"
"5b5583539e428";"0.00"
"5b559939e6bd0";"-0.36"
"5b559b5f5dd89";"25.00"
"55585ed507df5";"-0.26"
"5b55c1f2e0ed8";"-0.70"
"4d6b79c516c35";"-0.37"
"5b55d496b267f";"862.00"
"5b56b14c6035e";"-3.35"
"5b56b1d7c1894";"-3.86"
"5b56b26fafdc0";"-6.31"
"5b4ef106f16ef";"0.00"
"5b56e69f2d108";"1534.55"
"5b570045a6924";"0.00"
"5a2006eda8eae";"-1.54"
"500fd50ef00f5";"36.96"
"5b5811b8b175f";"44.00"
"5b58146e67e27";"0.00"
"5b5816e261036";"-2.49"
"5b02772cdf399";"114.09"
"5b58611a04902";"-2.67"
"5b596a6ca0d1b";"387.50"
"5b59a590b711c";"117.93"
"5b59ad236a647";"147.24"
"5a154842a9125";"0.00"
"5b59bea9ddd33";"0.74"
"5aaf678a48941";"59.66"
"4d6b7c3ecf75f";"0.00"
"5b5ae1c2c03f5";"132.04"
"5b5af3bdc2c36";"-1.76"
"5b5af50203535";"206.79"
"571baea3b7f41";"0.29"
"5b5c3cb22941b";"-0.48"
"5b5ea3574a7ba";"13.57"
"5b5eabfc79be3";"-1.32"
"5b5eacbbdd9da";"198.17"
"5b5eb93a6eff7";"0.00"
"5b5ebb715c1af";"-2.81"
"5b5ed2c800466";"0.00"
"5380449963422";"0.00"
"5b5fed3a675d5";"0.00"
"5b5ff067be5d9";"74.66"
"59b2d87eee502";"0.00"
"533d07896ef15";"-7.23"
"5b5ffc07c63f5";"0.00"
"5b5860d558720";"-1.02"
"5b601fc123e63";"194.97"
"5b602493eb9f1";"229.20"
"5b602eb02792b";"0.00"
"5b602eed98806";"244.47"
"5b60303d07907";"-4.50"
"5b6048ac8e07c";"-6.40"
"5b6051aae2843";"19.84"
"5b6055f83545e";"1.89"
"58dfeb47b461e";"-0.03"
"5b6142f0c2d18";"22.12"
"5b615205c60e7";"0.00"
"5b61722421268";"-2.89"
"5b6173a6d771e";"22.29"
"5b617bbad8002";"-1.33"
"5b61802ea5d90";"-0.19"
"5b618192e6e89";"37.65"
"5a06cdef59f2c";"0.00"
"5b61bfe81a124";"25.00"
"5b6288e39f522";"-0.77"
"5b628c3a75309";"50.14"
"575e5c160d990";"-1.28"
"5afd11441b427";"-1.40"
"59666b9e725e0";"-2.68"
"5b62a6e4b0277";"827.78"
"5b62a9294eefc";"38.40"
"5b62c3ee366c1";"-1.91"
"5b62c88808adf";"29.66"
"59b529e7c0ff5";"0.00"
"5b62ebf82f595";"15.34"
"5b62fd42b505e";"363.16"
"56e038a6144a5";"0.00"
"5774e29c1c5be";"-6.56"
"5b63e607217cb";"59.96"
"5b63f01767272";"0.00"
"5b63f259a1f6a";"-2.15"
"5b63f84676ddc";"0.00"
"5b6407dec645c";"-1.34"
"59eca8cd3f872";"0.00"
"5b644b6860b08";"0.00"
"5a40bf07b2e3d";"0.00"
"5b65515618c22";"270.95"
"5b65897d67591";"-0.39"
"5b659bdd691cd";"0.00"
"5af2ccbc59098";"10.65"
"5a9960e52fbd1";"0.00"
"5124774594b0a";"32.00"
"5b68243003c29";"0.00"
"5b682c4284fcc";"54.42"
"5b696e2db832d";"0.00"
"5b697be07cdc3";"1000.00"
"5b697d9a7119f";"74.55"
"56619043c6cec";"10.07"
"5b698a8f6341d";"110.71"
"52efb333438cf";"0.00"
"5b69928ba2a3e";"190.00"
"58e32b82b76c9";"16.00"
"5b6abfbc23b77";"716.83"
"5b6ad0723b025";"-0.98"
"55f8c8b12f39e";"25.00"
"5b6adb408e7b1";"-1.60"
"5b6ae07ed3e54";"4.27"
"597345c1e05f9";"97.77"
"5b320bbfa0c26";"0.00"
"5b6c07b69610d";"-0.07"
"538dcdd94c55b";"10.17"
"5b6c20d9d805c";"108.58"
"5b6c2255036f3";"0.00"
"56ed62e562a05";"37.00"
"5b6c3a2026819";"16.42"
"5b6d1e4f8d02b";"162.57"
"5803566b8be33";"0.00"
"5b6d8b14df8b9";"0.00"
"58196f717c7b2";"0.00"
"58ce2166793a6";"0.00"
"50fa36218cf02";"-4.79"
"59802abd1b2ec";"113.92"
"5b6eba38c705f";"-1.76"
"5b6ec30b2141b";"174.38"
"50aa379738591";"91.58"
"5b7126b948061";"31.71"
"57731d3271093";"0.00"
"5b716c64269f4";"0.00"
"5b7291dfc44c4";"1695.00"
"5b7295f68b560";"0.00"
"5b72aababd068";"294.05"
"5b72aff2286bf";"0.00"
"5b72b29ded918";"298.83"
"5b72b389e72c7";"94.32"
"5b72bf38101e2";"25.00"
"5ab37bd5454dd";"77.12"
"5b72cce34469d";"21.06"
"5b73e8c77f09d";"69.74"
"56f68f138e6fc";"-8.89"
"5b751896a5c2f";"559.85"
"5b7524173dc0c";"272.55"
"5b7533d6c560c";"-0.64"
"595bc3359027c";"2.74"
"5b7673312e5d0";"37.17"
"5b76b64b55f8c";"910.79"
"5b3223768d7f2";"0.00"
"5b77b9a15c1fe";"0.00"
"59e079c668a1b";"222.29"
"5b79326047e61";"48.16"
"5b7908f77c8d3";"50.92"
"5b796d827a445";"0.00"
"5b7a4774a807a";"39.54"
"5b7a5b53b3ea0";"30.00"
"571750ec18f99";"11.80"
"5b7a6bba7b34c";"69.60"
"59857f86ea0fe";"0.76"
"5b7a79825a87e";"-0.23"
"5aaf5e463f02d";"-0.73"
"5b7b962d75d91";"0.00"
"5b7b96a82496b";"-0.68"
"5a87cd5062de2";"-0.48"
"5b7bb8793e611";"545.66"
"5b7bcf24d9c70";"50.00"
"5b7bee2feb675";"289.74"
"506221752693e";"0.00"
"5b7bf97774bb1";"0.48"
"5b7c02fdb5a85";"-0.75"
"5b76d07f18ded";"-0.12"
"5438d35cdb4ec";"111.05"
"53f0f4168e359";"0.00"
"5b52d9d162478";"-0.16"
"5b7d5106e29b3";"0.00"
"5b7d5585ca5ff";"0.00"
"5b7e68ae1e74c";"0.00"
"523a8752c371b";"345.74"
"5b09294f1c29d";"306.99"
"5b7eab937adff";"0.00"
"5b7eb112b4ae0";"200.00"
"5b7fb173d42ff";"178.96"
"5b7fb4b84c126";"398.00"
"5b7fbf95b2ea2";"1247.81"
"5b7fe9a2808d9";"-2.28"
"55235379b7316";"4.55"
"54d79699a6e15";"0.00"
"5b80f5b62b0d6";"0.00"
"59c1fe1294e4f";"150.00"
"5b8105f4b166f";"5.10"
"5b811c4ee6687";"4.22"
"5b83a12e45852";"0.00"
"5b83a8b172710";"-1.07"
"5b83cf5a9ad0d";"-3.59"
"5b83d16a0f507";"2790.02"
"5b7a5510e5f4f";"25.00"
"5b84d9c074156";"-0.57"
"5b84da83dc5c9";"-0.28"
"5b84e4af7ed5c";"0.00"
"5b84e50a91c43";"0.00"
"5b84e5773de3d";"0.00"
"5b84e5eb6ee9c";"0.00"
"5b84e63cb63b5";"0.00"
"5b84f29fc33cb";"0.12"
"5b85051f61f72";"-0.78"
"5b8530a2ca953";"46.88"
"5b8532afe2704";"6.63"
"5b8537ae5affc";"71.34"
"5b8538efcc51b";"-3.89"
"5b8639e3f3271";"0.00"
"5b86452d33dad";"149.55"
"5b8647b434873";"-0.19"
"5b865ab4f1d08";"0.00"
"5b866e8fdf757";"0.00"
"5b86703d18813";"36.76"
"5b86717bf210b";"47.00"
"5b8677b11a14b";"32.85"
"5b867ee52188e";"35.75"
"5b868016decac";"47.00"
"5b8682dcbba7f";"41.30"
"5b86867e40b44";"71.93"
"5b86876891584";"370.32"
"5b868840d56bf";"115.56"
"5b86895745e83";"0.00"
"5b7d3a36030a7";"37.00"
"5b8775131b994";"-2.85"
"5b8781620f698";"43.73"
"5b87826b91713";"44.58"
"5b85113adeee4";"33.00"
"5b87af0b37def";"0.00"
"5b31cb1b576da";"0.00"
"5b87ba7523a0f";"0.00"
"5b87bbff9541c";"0.00"
"5194c4ce56826";"0.00"
"4d6b7a775eb3f";"0.00"
"54e1e00b284a4";"1.00"
"5b88e6b7223f3";"531.62"
"5b88ec9401f76";"-0.02"
"5b890d63559ae";"0.00"
"5b890e7d38bd4";"0.00"
"5b89127e3c113";"0.00"
"5b89183be52da";"60.87"
"5b891933f22d8";"13.80"
"5b891a5275ae2";"-1.08"
"5b891debdbe08";"18.20"
"5b8928ce79485";"316.93"
"5b892bc1542e5";"0.00"
"5b89fa8e725b7";"42.84"
"5b8a3bc2717de";"1250.00"
"5b8a3d56e55bf";"0.00"
"5b8a4d1e0b24f";"0.00"
"5b83cb969f2d1";"0.00"
"5b8a66f843e9b";"0.00"
"5385bb706e462";"-0.21"
"5b8a73a97044c";"1651.72"
"5b8a763748beb";"237.06"
"5b8cd1ca84d40";"87.57"
"5b8cddbc75ee2";"0.00"
"5b860b515053f";"34.46"
"5b8d07381b20d";"0.00"
"5b8d0e50903fc";"0.00"
"5504ef5aa5b4b";"0.00"
"5b8d16dbc6bd5";"0.00"
"5b8d17589f8e1";"0.00"
"5b8d1bf1bd077";"125.14"
"5b8394944ddd7";"0.00"
"5b8e08579facb";"683.57"
"5551ec8c3a66f";"0.00"
"565034dacaf7c";"0.00"
"5b8e1934ec7e8";"292.22"
"5b8e1ddae230b";"258.37"
"5b8e1ed0efb54";"0.00"
"5b8e1f8cbae4b";"185.89"
"5b8e234de6c8f";"77.81"
"5b8e23994d876";"-0.03"
"5b8e23d086f2e";"0.00"
"5b8e28c54c750";"110.52"
"5b8e2c0ae1c56";"189.84"
"5b8e2e898e09b";"-1.58"
"5b8e2f0ee5556";"-2.14"
"5b8e33b6bee3b";"544.18"
"5b8e4b1fe349a";"0.00"
"5732e51b108be";"0.00"
"5b8e521ff236c";"84.90"
"5b8e54923b5bf";"-1.96"
"5b8e552adea80";"-0.12"
"5b30e7ad430bb";"-1.62"
"5b73b7e1d9039";"104.93"
"5b8e70af3d2bc";"77.41"
"5b8e761cde03e";"5.15"
"5b8e7699004de";"0.00"
"5afb1a0806e40";"19.29"
"5b8f81bf1b5ac";"4900.00"
"5b8f9e47712f5";"-1.27"
"5b8faf4f77a29";"53.60"
"55f7f77289d62";"0.00"
"5b8fb678170b0";"0.00"
"5b8fb8b1e19d7";"0.00"
"5b8fe30e2210b";"0.00"
"5b90a979170dd";"0.00"
"5b90bbe1501b1";"0.00"
"4fe06cbfe89cd";"32.00"
"53294242783a7";"1100.00"
"5b90d145dc0fa";"0.00"
"5b2b5e4da46a3";"243.30"
"5b90d2dba616d";"0.00"
"5b90fec9b5589";"0.00"
"5b910f517480f";"0.32"
"57c68a5a0b0ed";"0.00"
"5b92237499c2f";"51.69"
"5b4f0e7a203d2";"0.00"
"53f1a4ff7056b";"-0.67"
"5b9265cf739dd";"-1.81"
"5b935ce084efd";"0.00"
"5b936223c62c8";"89.60"
"5b960e0b4a87d";"208.88"
"5b96292655738";"-0.65"
"5b96399e327c4";"0.00"
"5b96613deac1e";"18.70"
"5b9662b659d5a";"316.40"
"5b9750034e290";"2484.19"
"5b97607dc0e55";"67.27"
"5b976abaad73a";"0.00"
"5b977e32a540e";"0.00"
"5b978158670c2";"-6.33"
"5ac0e56cc4cd3";"0.32"
"5b978e2c34a55";"111.85"
"5b9793fe23c8e";"25.45"
"5b989e7db5493";"0.00"
"5b98bc24d1f13";"100.95"
"5b98d80ade656";"0.00"
"5b9903660e4cf";"114.86"
"5b9907f82a0f5";"441.35"
"5b990829ab69c";"658.61"
"5b8f4cf71dfb8";"0.00"
"5b9a0aa90544d";"18.96"
"5b9a31ced0c3f";"430.39"
"5b4731b1b3b10";"115.90"
"559cb6b628588";"0.00"
"5b9a3abbf120c";"0.00"
"5b9b3af2b6ffd";"601.91"
"5b9b50be95700";"-1.71"
"5b9b6348c26cc";"156.32"
"51a87499444df";"-1.55"
"5b9b812f338cb";"72.54"
"5b9b9f18d233e";"48.23"
"5b9b9f519374c";"0.00"
"5b9ba85468bc2";"30.93"
"5b9bc2e500221";"-2.28"
"5b925f515c805";"0.00"
"5b9cb5abbf3d2";"0.00"
"5b9cdf1995865";"0.62"
"5333fab62d392";"0.00"
"533e498585fd4";"33.37"
"5b9f6947ecceb";"143.49"
"53fb72dbbd9fd";"220.00"
"5b9f7f4863cd8";"-0.58"
"5b9f8040b1561";"339.14"
"5b9f80ceb6a9c";"96.69"
"5b9f833f8846c";"199.58"
"5b9f8d8fd3571";"22.68"
"5ba0790ab5de4";"327.10"
"5ba0c103b331d";"75.80"
"5ba0c5a9961ef";"0.00"
"5ba0c958c0660";"550.12"
"5ba0d2e5533bc";"0.00"
"5ab5d6afd0862";"36.50"
"5ba0d604b3c30";"-0.21"
"5ba07e84cad05";"96.36"
"5ba1cab95c897";"372.69"
"5a9bb9c0140fc";"136.18"
"561361a902d8e";"0.00"
"5ba1fb29aa025";"192.41"
"574efa066a1ba";"18.87"
"5ba224a862bab";"-1.82"
"5ba22564131f5";"0.00"
"5ba23feab9bf7";"4.84"
"5ba3207c00bc3";"378.12"
"5ba38bc8604e7";"800.00"
"5ba393f140879";"124.30"
"5ba3dd9d16f9f";"0.00"
"58711c3a2a717";"10.81"
"5ba46fb89bf0a";"0.00"
"5b6fd9f39cbd9";"8.13"
"5ba4998978264";"147.22"
"5ba4cf6a9fd99";"362.19"
"5ba4da48a5f89";"22.91"
"5ba4f2339c915";"0.00"
"5ba5cc7a084e2";"2381.60"
"5ba2264373437";"0.00"
"5ba6337c60251";"80.22"
"5ba87d1fa930f";"0.00"
"563b15c97fd81";"-0.35"
"5ba8bf84b700a";"166.29"
"5a84115239688";"2.68"
"5ba8da49cb29e";"16.59"
"5ba9b2f77060a";"0.00"
"5ba9f6812c3e1";"42.00"
"5b87e501d707c";"26.34"
"5baa2b128cb0b";"2.76"
"5b4707d154b3e";"-1.15"
"5bab0d7518fdd";"0.44"
"5bab4452d0e84";"0.00"
"5bab4e36b106a";"8.35"
"5bab51c6e09fd";"1791.34"
"5bab530b10d4d";"1297.08"
"5bab55d17d14e";"631.88"
"5bab5ad2b9956";"-0.87"
"5024bb5ed685f";"22.28"
"5bab6f27e7ea3";"0.00"
"5bab8b1c63bf1";"25.22"
"5bac69f6bc6b0";"-5.88"
"5baca98208955";"1446.52"
"5bacab38ae5db";"471.57"
"5b9a3ee47ab78";"24.20"
"5bacbae0e8f9b";"487.08"
"53846d97d24f6";"0.00"
"5baccccd44d95";"257.98"
"5bacd0747a724";"156.54"
"59ac1cc364561";"79.28"
"5bade41fab16b";"268.31"
"5badeb0744b09";"509.16"
"5badecd94cfc5";"155.17"
"5badefcc7ac8e";"920.11"
"5badfbbeccc39";"0.00"
"5bae0114c0b45";"0.00"
"5bae09ea25749";"37.15"
"5bae10ac0288e";"0.00"
"5bae15a86ea89";"0.00"
"5bae1b953111a";"-0.42"
"5aded66a3ba79";"33.00"
"5bae31ee15d50";"85.12"
"5baee52144b04";"428.56"
"5baf05f7c617b";"27.42"
"5ba8aea6f3746";"0.00"
"5bb1ac8665653";"45.16"
"5bb1b9d6aea46";"228.18"
"5bb1e7550f766";"-0.73"
"526d2d45071c3";"23.04"
"5bb1efdaaeb45";"0.00"
"5bb1f72a5db86";"1.07"
"5bb20080ac014";"375.00"
"5bb2011c697f3";"11.33"
"5bb213e046e4b";"424.00"
"5bb2177434bfd";"295.96"
"5bb21aef30482";"0.00"
"5bb21b89b9bd6";"299.84"
"5bb21e969a066";"-1.87"
"5b0385962c015";"0.00"
"5bb45f6ae94c7";"222.88"
"5bb45dc9f2dc4";"37.28"
"5bb46165f0f47";"298.01"
"5bb468a865ca0";"-0.38"
"5bb47ada2ceaf";"0.00"
"5bb48c3335059";"100.00"
"5abf8ac725ef4";"0.00"
"5bb4afdce93d4";"33.16"
"5bb4c104371eb";"874.84"
"5bb5734fcfd34";"-0.54"
"5bb5aca275554";"-1.25"
"5bb5be1e1235a";"0.00"
"5bb5bf9549894";"-0.44"
"5af2f4dde1711";"4.23"
"5bb5e62c6f59c";"-0.80"
"5bb5f21fa6a36";"0.00"
"5bb5f97dc1d0c";"148.71"
"5bb5fc3f3cfa9";"0.00"
"5bb611a8b7336";"0.00"
"5bb62aaa1f770";"0.00"
"5bb6e5c364ccd";"58.82"
"5bb6e5ca4fe2c";"414.01"
"5bb6eb556e075";"88.34"
"5bb6fc34255d1";"-0.67"
"5bb70e94d8a11";"-0.21"
"5bb7264e97b86";"78.74"
"5bb741a895e45";"0.00"
"5bb88231bad6c";"0.00"
"5600148e9bbb9";"0.46"
"5bb8d5b9ac8cf";"0.00"
"5bb8d710ba186";"0.00"
"5bb8d8c979359";"146.72"
"5bbb1815380b3";"-0.17"
"5ba48af460083";"29.00"
"5bbb3e40cf8f0";"-0.22"
"5bbc2e05e6868";"209.31"
"5bbc46e33d421";"0.00"
"5bb04cd11fdd5";"-4.06"
"5bbc4d2e826ca";"72.53"
"5bbc4d648219e";"80.59"
"5bbc4d8f6dc09";"81.59"
"5bbc4e303f4f6";"83.00"
"5bbc4e571aea6";"85.00"
"5bbc54317927d";"181.10"
"5bbc57c2abba0";"-0.35"
"5963735712384";"0.00"
"5bbc6add70735";"100.00"
"5bbc7544ae013";"0.00"
"5bbc81bd8bbf3";"9.43"
"5bbc8cca9fca0";"0.00"
"5bbce658876e2";"21.70"
"5bbd7cdbdb838";"-3.74"
"5bbd82446c7d3";"-13.26"
"5bbd83398fb87";"-0.56"
"5bbd9fb44e4d1";"0.00"
"5bbdbe10323bb";"130.21"
"5bbdc04291c34";"18.95"
"5bbdc168ecb02";"0.00"
"5bbdc290cf208";"0.00"
"5bbdc3af54204";"0.00"
"5bbdc468e1165";"0.00"
"5a2151c1e0c83";"0.00"
"5bbdcddf19ed3";"2.53"
"5b5e93bc0906c";"0.00"
"5bbf336f5b342";"157.34"
"5bbf35416a47d";"-0.93"
"5bc029f8e9be1";"5.69"
"5bc03078ed202";"805.62"
"5a0ff44f89535";"-7.64"
"5bc0879064422";"145.19"
"5ba8a03526721";"77.67"
"5bc1886d41ac3";"0.30"
"5bc36caadcc83";"0.00"
"5695070c2f9c8";"287.03"
"5a9a9647cec33";"15.00"
"5bc47d26d009c";"0.00"
"5bc48d8449ecc";"0.00"
"5bc497be4cc44";"56.02"
"5bc57f55c9311";"141.73"
"5bc5851f82941";"0.71"
"5bc587eaa80c7";"0.00"
"5402bfd959530";"0.00"
"5bc58c1fdc61c";"-1.25"
"5bc5ac91ea135";"0.00"
"5bc5c397eb833";"-1.34"
"5bc5c4846caf6";"-0.75"
"5bc5c5a0c39c4";"-9.10"
"5bc5c69c131f5";"50.10"
"5bc5c73add2d9";"-1.12"
"5bc5c7f6b66e7";"-3.01"
"5bc5d2e88c6b4";"657.79"
"5bc5e3287ed70";"0.00"
"5bc6e6a97560e";"0.00"
"5bc6e88cc49ee";"0.00"
"5bc6fa59cd2b3";"179.54"
"5bc7035986634";"79.42"
"5bc72b7a1fdc3";"426.30"
"5bc72e986ced3";"0.00"
"5bc80b05d9641";"24.00"
"5bc80e80e4347";"113.67"
"5bc82f76b6ff8";"88.89"
"5bc84be4b498c";"100.00"
"5bc8557b71407";"-6.79"
"5bc8676c357ce";"100.00"
"5bc86a0276980";"0.00"
"5bc86f5e56869";"0.00"
"5bbc8226194d9";"0.00"
"5bcaebb45217d";"469.78"
"5bcd8ef7e6588";"1000.00"
"5bcd933be9053";"847.00"
"5bcea3980ccd1";"147.18"
"5bceabc8bc908";"93.35"
"5bceac59e4087";"76.15"
"5bceaf5f47d40";"154.00"
"5bceb1f6e417e";"-0.77"
"5bcedee6566b2";"0.00"
"5bcef0af41559";"0.00"
"5bcfffed4db71";"821.00"
"50ab39a69af7d";"-0.30"
"5bd005031d3da";"601.33"
"5bd03220835fe";"287.24"
"5bd03ba6cbe4c";"0.00"
"5bd05975bfa9d";"0.00"
"5bd05b74de2ee";"361.88"
"5bd0c26da9fc2";"0.00"
"5bd14817a1588";"0.00"
"577688c83d210";"375.20"
"5bd18bc0628bc";"22.25"
"5bd18efb78b26";"113.34"
"5bd191405a9ea";"360.46"
"5bd19cc728424";"500.00"
"5bd1ba0e71746";"36.73"
"5bd2ad1eda650";"39.72"
"5bd2bb4f33dc5";"49.00"
"5bd2ed2282877";"39.25"
"5bcecb466c0b9";"93.82"
"5bd2f94a5e301";"338.48"
"5bd30786549dc";"0.00"
"5550dcddc72b3";"12.33"
"5af2ab34e8b94";"786.43"
"5bc806c6b3c02";"27.00"
"549d3e69dbe1b";"57.10"
"5bd69a63af510";"0.00"
"5bd6cae75a438";"40.00"
"507bb65a24137";"27.00"
"5bd6e1c745c07";"274.00"
"5bd6f0f1eaecc";"0.00"
"5bd6f885bf763";"418.95"
"5bd6febb7b624";"241.34"
"5bd7f5c6360d2";"94.00"
"5bd8226d49f30";"433.71"
"5b63e90964e6d";"42.00"
"5b4cbb35843ef";"-0.16"
"5bd85eb284bba";"5.24"
"5bd3021e816e9";"0.00"
"58c9397e5cc18";"364.92"
"57ff1a3ae3d92";"292.67"
"5bd948c91633b";"0.00"
"5bd94af8710fe";"295.35"
"5bd94ce611242";"930.51"
"5bd94d022eceb";"1000.00"
"5bd94f5917342";"22.42"
"5989495f91b63";"140.26"
"5bd96ebb38aa2";"350.00"
"5bd9700ca0278";"29.37"
"5bd970d4206f6";"844.93"
"5bd97cb6b25b7";"3.00"
"5bd982f19e5eb";"94.00"
"5bd99bd40d5c7";"72.91"
"5bd9ac9f5ceee";"0.00"
"585fdcc8e00db";"84.00"
"4d6b79dd141f0";"4.00"
"5bdbd146f0f61";"0.00"
"5bdbf05eb97dd";"0.00"
"5bdbf1fdbd8c8";"66.20"
"5bdbf5d6274ac";"1.74"
"57ca71e14f575";"151.72"
"5bdd3151dea9c";"133.46"
"58020b50b4595";"-2.06"
"5bdfde9de5836";"-6.50"
"5bdfe7a044c59";"446.97"
"5bd706c414a61";"16.52"
"5be023b3bef48";"0.00"
"5be026625a3e2";"24.79"
"5bdeff7bc9e50";"-0.33"
"5be1227b826a2";"0.00"
"5be124de4490c";"887.61"
"5be125b592c06";"47.06"
"5be12f709d46e";"35.98"
"5be1443d89a63";"48.13"
"5be3c55dd3c71";"60.77"
"5be3e181e280f";"1967.98"
"5be420bdbbfae";"100.00"
"5be539232f975";"327.61"
"5be5785044b04";"0.00"
"5be2fcfb46b43";"46.67"
"5be6bcad3829f";"0.00"
"5be79fffb67b8";"16.00"
"5be943c075687";"0.00"
"5be94bd01dfa5";"395.90"
"5be843aad8588";"0.00"
"5be9684c9efcb";"312.74"
"5be96b5b90a8d";"0.00"
"587f237dcdc4e";"255.54"
"4d6b78cb987a2";"42.00"
"5bea6e8d6ec08";"136.00"
"5bea93e926a88";"653.53"
"5bea9dd5bcb40";"647.52"
"5bebcb0ce8c49";"0.00"
"5bebded78bfd5";"0.00"
"5bebe193c9e92";"125.34"
"5becff8443c2a";"0.00"
"5bed18e2b0aeb";"231.26"
"5bed3ac79d343";"57.22"
"5bed47bac120f";"597.50"
"5bed7198659e9";"41.80"
"5abcb9c31e479";"0.00"
"53fb49a14d06b";"23.00"
"53f86efce52ab";"76.35"
"5bdc3765e7298";"34.00"
"5bee7f7d1fdbf";"-0.92"
"5bee946966c76";"0.00"
"5bee9ccf182cd";"85.21"
"5befa3225cffa";"0.00"
"5befc8723be99";"52.34"
"5beff45059d3b";"1.00"
"5beffe6a9cb7b";"47.00"
"5bf23db1276bc";"220.15"
"5bf26224450fa";"0.00"
"5bf285fd81f87";"11.82"
"5677aace864f7";"50.41"
"5bf28901cc43c";"150.00"
"5bf2ab579b079";"409.06"
"5a03f6e00d15d";"3149.35"
"5bf39b6f67e03";"0.00"
"5bf3a3fc9ceff";"488.20"
"5bf3a80a84f92";"0.00"
"5bf3a92eacdb2";"0.00"
"5bf3ac1577e87";"0.00"
"5bf3b1dbdd475";"0.00"
"5bf3b2ced6083";"0.00"
"5bf3b5dc40437";"0.00"
"5bf3b6b2ce89c";"0.00"
"5bf3b6bedd7ce";"0.00"
"5bf3dc54ba0b0";"0.00"
"5bf3e5ec901c2";"3.89"
"5bf4004897a08";"268.39"
"56a88e5d591b0";"0.00"
"5bf40d01e8b63";"478.96"
"5bf4f2da0152e";"127.03"
"5b2e1dba96338";"0.00"
"5bf51bd353b47";"0.00"
"5bf5459bc5074";"0.00"
"5adc33a101180";"0.00"
"5bf63cd5ecb9e";"497.66"
"5bf693b21243a";"0.00"
"5bf698ca181ac";"397.62"
"5bf78bd247adb";"1356.00"
"533d10d8dfc21";"161.32"
"5bf79b763496a";"153.60"
"5bf7d501e4c0d";"0.00"
"5bf7f1dedb356";"0.00"
"5bf7fcc2b414e";"509.35"
"5bfb8157e780d";"836.00"
"5bfb90f75321d";"18.00"
"5ba901a19f21b";"7.72"
"5bba35e895c4e";"54.79"
"5bfbcc88ba50e";"0.00"
"4fdaf5e4a270a";"8.35"
"5bfcec949060b";"0.00"
"5bfd07b9dd379";"55.02"
"59689d286337a";"201.78"
"5bfd22a4885cd";"98.30"
"5bfd25e2a95ee";"1.08"
"5bfd2b88911ba";"0.00"
"5bfd2eec006f9";"67.00"
"5bfd35218f41f";"-4.43"
"5beffaa05608e";"0.00"
"5bfe422e4bc9e";"25.00"
"5b9329025ed20";"20.17"
"5bfe497b06ba8";"243.48"
"5bfe5ca366fe6";"0.00"
"5bfe82795bf91";"613.33"
"5bfe8c1faf211";"0.00"
"559ec6bd48925";"0.00"
"5bff8ce199acf";"141.76"
"53e205c8b84d9";"46.77"
"5bffb0442fad4";"0.11"
"5bffb37f9f3e2";"24.48"
"5bffb84b43b92";"32.00"
"5bffdbda60535";"308.46"
"5bffde23ef4ae";"252.04"
"5c00e2505bd0e";"0.00"
"5c0110322688c";"-1.49"
"5c012c705824d";"0.00"
"5c012d77d4362";"935.82"
"5c0224815c5be";"74.26"
"5b37694edb7fe";"42.00"
"5c02394680dab";"0.00"
"5c0260ad2d9b1";"127.00"
"5c03818dc760a";"7.66"
"5c04be075d302";"92.44"
"5c04d098623ad";"461.75"
"51f600e27bd58";"55.50"
"5c04d7fbb8bb8";"0.00"
"5c04f5bb91315";"291.20"
"5956447670f95";"16.30"
"5bed1f436725c";"1.66"
"5c060b8880f1d";"201.53"
"5c06195049c28";"750.00"
"5c061b6f7d70f";"-1.82"
"5c06277fe1a0f";"226.83"
"5254aa73aa87e";"11.66"
"5c062939a373a";"0.00"
"5c062b1c9bda2";"88.20"
"5c06386dca447";"85.68"
"5c06441910c6d";"0.00"
"5c0645dd64437";"2305.00"
